player_id,name,birth_year,nationality,primary_position
226524,Morten Thorsby,1996.0,Norway,Midfield
226964,Dominic Gape,1994.0,England,Midfield
226965,Lloyd Isgrove,1993.0,Wales,Attack
226968,Sam McQueen,1995.0,England,Defender
226973,Harrison Reed,1995.0,England,Midfield
227081,Joaquín Correa,1994.0,Argentina,Attack
227085,Jonas Hofmann,1997.0,Germany,Midfield
227087,Patrick Kammerbauer,1997.0,Germany,Midfield
227102,Fabian Reese,1997.0,Germany,Attack
227110,Jordan Torunarigha,1997.0,Nigeria,Defender
227183,Sam Gallagher,1995.0,England,Attack
227185,Jason McCarthy,1995.0,England,Defender
227240,Jules Iloki,1992.0,France,Midfield
227356,Fabien Dao Castellana,1993.0,France,Midfield
227805,Jaume Doménech,1990.0,Spain,Goalkeeper
227961,Jaime Mata,1988.0,Spain,Attack
227965,Rubén Ramiro,1993.0,Spain,Attack
227967,Francisco Rodríguez,1995.0,Switzerland,Midfield
227974,Ba-Muaka Simakala,1997.0,Germany,Attack
228433,Wendell,1993.0,Brazil,Defender
228434,Jordan N'Kololo,1992.0,DR Congo,Attack
228584,David Simón,1988.0,Spain,Defender
228604,Luca Crecco,1995.0,Italy,Midfield
228645,Wout Weghorst,1992.0,Netherlands,Attack
228761,Jony,1991.0,Spain,Attack
228891,Jordan Adéoti,1989.0,Benin,Midfield
228900,David Djigla,1995.0,Benin,Midfield
228917,Jorge Miramón,1989.0,Spain,Defender
228948,Thilo Kehrer,1996.0,Germany,Defender
228975,Julian Pollersbeck,1994.0,Germany,Goalkeeper
228999,Alexis Alégué,1996.0,Cameroon,Attack
229004,Moussa Dembélé,1996.0,France,Attack
229005,Abdou Diallo,1996.0,Senegal,Defender
229006,Franck Honorat,1996.0,France,Attack
229007,Lyes Houri,1996.0,France,Midfield
229604,Gerónimo Rulli,1992.0,Argentina,Goalkeeper
229695,Bersant Celina,1996.0,Kosovo,Midfield
229804,Aritz Elustondo,1994.0,Spain,Defender
229817,Ali Sowe,1994.0,The Gambia,Attack
229826,Elliot Lee,1994.0,England,Midfield
229853,Birama Touré,1992.0,Mali,Midfield
229970,Tom Lawrence,1994.0,Wales,Midfield
230058,Ricardo Centurión,1993.0,Argentina,Attack
230066,Adama Mbengue,1993.0,Senegal,Defender
230166,Haitam Aleesami,1991.0,Norway,Defender
230210,Lolo Plá,1993.0,Spain,Attack
230221,Christian Kouakou,1991.0,Cote d'Ivoire,Attack
230222,Álvaro Lemos,1993.0,Spain,Defender
230457,Bruno Gaspar,1993.0,Angola,Defender
230485,Modesto,1994.0,Spain,Defender
230541,Yoshinori Muto,1992.0,Japan,Attack
230552,Diego Laxalt,1993.0,Uruguay,Defender
230611,Matteo Mancosu,1984.0,Italy,Attack
230784,Thomas Partey,1993.0,Ghana,Midfield
230895,Alberto Guitián,1990.0,Spain,Defender
231011,Brandon Deville,1993.0,Belgium,Midfield
231025,Jordan Marié,1991.0,France,Midfield
231378,Timo Letschert,1993.0,Netherlands,Defender
231381,Andrea Fulignati,1994.0,Italy,Goalkeeper
231572,Nélson Semedo,1993.0,Portugal,Defender
231586,Jannes Horn,1997.0,Germany,Defender
231614,Gilberto,1993.0,Brazil,Defender
231916,Anthony Belmonte,1995.0,,Midfield
231941,Khalid Boutaïb,1987.0,Morocco,Attack
232144,Milos Pantovic,1996.0,Serbia,Midfield
232271,Sofiane Boufal,1993.0,Morocco,Midfield
232418,Ondrej Duda,1994.0,Slovakia,Midfield
232454,Nadiem Amiri,1996.0,Germany,Midfield
232854,Abdallah Ndour,1993.0,Senegal,Defender
232859,Cristian Benavente,1994.0,Peru,Midfield
232895,Zinedine Ferhat,1993.0,Algeria,Attack
233124,Kortney Hause,1995.0,England,Defender
233654,Francesco Fedato,1992.0,Italy,Attack
233782,Aïssa Laïdouni,1996.0,Tunisia,Midfield
233998,Freddie Ladapo,1993.0,England,Attack
234006,Keagan Dolly,1993.0,South Africa,Attack
234029,Grischa Prömel,1995.0,Germany,Midfield
234189,Trezeguet,1994.0,Egypt,Attack
234193,Birger Verstraete,1994.0,Belgium,Midfield
234249,Federico Andrada,1994.0,Argentina,Attack
234375,Emil Berggreen,1993.0,Denmark,Attack
234523,Antonio Sanabria,1996.0,Paraguay,Attack
234625,Andersson Ordóñez,1994.0,Ecuador,Defender
234781,Maxwel Cornet,1996.0,Cote d'Ivoire,Attack
234802,Renaud Ripart,1993.0,,Attack
234803,Andrew Robertson,1994.0,Scotland,Defender
234811,Rui Silva,1994.0,Portugal,Goalkeeper
234880,Lorenzo Andrenacci,1995.0,Italy,Goalkeeper
235371,Fynn Arkenberg,1996.0,Germany,Defender
235412,Jawad El Yamiq,1992.0,Morocco,Defender
235413,Jaromir Zmrhal,1993.0,Czech Republic,Midfield
235540,Oussama Tannane,1994.0,Morocco,Midfield
235931,Alessandro Deiola,1995.0,Italy,Midfield
236041,Alexis Blin,1996.0,France,Midfield
236045,Denis Bouanga,1994.0,Gabon,Attack
236202,Wanderson,1994.0,Brazil,Attack
236400,Léo Dubois,1994.0,France,Defender
236414,Valentin Lavigne,1994.0,France,Attack
236490,Ola Aina,1996.0,Nigeria,Defender
236510,Sheyi Ojo,1997.0,England,Attack
236513,Jerome Sinclair,1996.0,England,Attack
236734,Axel Werner,1996.0,Argentina,Goalkeeper
236783,Albert Rafetraniaina,1996.0,Madagascar,Midfield
236953,Sam Byram,1993.0,England,Defender
236956,Soufiane Chakla,1993.0,Morocco,Defender
236981,Timo Hübers,1996.0,Germany,Defender
237000,Afonso Figueiredo,1993.0,Portugal,Defender
237125,Famara Diédhiou,1992.0,Senegal,Attack
237162,Matthias Bader,1997.0,Germany,Defender
237164,Ihlas Bebou,1994.0,Togo,Attack
237456,Mehdi Fennouche,1993.0,Algeria,Attack
237466,Dany Maury,1994.0,France,Defender
237499,Aleksandar Sedlar,1991.0,Serbia,Defender
237617,Cristian Herrera,1991.0,Spain,Attack
237662,Breel Embolo,1997.0,Switzerland,Attack
237669,Dereck Kutesa,1997.0,Switzerland,Attack
237732,Leandro Putaro,1997.0,Germany,Attack
238032,Andrés Prieto,1993.0,Spain,Goalkeeper
238185,Rhys Healey,1994.0,England,Attack
238223,Ederson,1993.0,Brazil,Goalkeeper
238266,Duje Caleta-Car,1996.0,Croatia,Defender
238291,Fabrice Olinga,1996.0,Cameroon,Attack
238407,Alexander Sørloth,1995.0,Norway,Attack
238486,Filip Bradaric,1992.0,Croatia,Midfield
238537,Wladimiro Falcone,1995.0,Italy,Goalkeeper
238584,Mehdi Tahrat,1990.0,Algeria,Defender
238585,Declan John,1995.0,Wales,Defender
238626,Laurent Abergel,1993.0,France,Midfield
238628,Fabrice Apruzesse,1985.0,France,Attack
238630,Quentin Cornette,1994.0,France,Attack
238639,Steve Mounié,1994.0,Benin,Attack
238716,Théo Pellenard,1994.0,France,Defender
238717,Pablo Pérez,1993.0,Spain,Midfield
238720,Jérôme Prior,1995.0,France,Goalkeeper
238752,Keita Baldé,1995.0,Senegal,Attack
238809,Florent Hadergjonaj,1994.0,Kosovo,Midfield
238865,Eddy Israfilov,1992.0,Azerbaijan,Midfield
238868,Rubén Peña,1991.0,Spain,Defender
238947,Elio Capradossi,1996.0,Uganda,Defender
238951,Davide Di Molfetta,1996.0,Italy,Attack
238977,Gabriele Moncini,1996.0,Italy,Attack
238981,Vittorio Parigini,1996.0,Italy,Attack
238993,Simone Scuffet,1996.0,Italy,Goalkeeper
239570,Deian Boldor,1995.0,Romania,Defender
239802,Adam Marusic,1992.0,Montenegro,Defender
239941,Lukas Haraslin,1996.0,Slovakia,Attack
239962,Denis Vavro,1996.0,Slovakia,Defender
239972,Jonas Carls,1997.0,Germany,Defender
240039,Dani Pinillos,1992.0,Spain,Defender
240077,Daniele Bartolini,1995.0,Italy,Midfield
240158,Francesco Vicari,1994.0,Italy,Defender
240197,Isaac Donkor,1995.0,Ghana,Defender
240219,Lorenzo Venuti,1995.0,Italy,Defender
240244,Cristian Dell'Orco,1994.0,Italy,Defender
240260,Franjo Prce,1996.0,Croatia,Defender
240306,Bruno Fernandes,1994.0,Portugal,Midfield
240349,Cristiano Lombardi,1995.0,Italy,Attack
240365,Michele Somma,1995.0,Italy,Defender
240408,Samúel Fridjónsson,1996.0,Iceland,Midfield
240414,Alex Meret,1997.0,Italy,Goalkeeper
240415,Leonardo Morosini,1995.0,Italy,Attack
240497,Moryké Fofana,1991.0,Cote d'Ivoire,Attack
240692,Reinildo Mandava,1994.0,Mozambique,Defender
240786,Riccardo Gagliolo,1990.0,Sweden,Defender
240889,Anas Ouahim,1997.0,Morocco,Midfield
240892,Bongani Zungu,1992.0,South Africa,Midfield
240897,Arturo Calabresi,1996.0,Italy,Defender
240900,Matías Kranevitter,1993.0,Argentina,Midfield
240955,Mattia Lombardo,1995.0,Italy,Midfield
240958,José Mauri,1996.0,Italy,Midfield
241109,Aristote Madiani,1995.0,France,Attack
241119,Clinton N'Jie,1993.0,Cameroon,Attack
241162,Jean-Landry Bassilekin,1993.0,Cameroon,Attack
241229,Jordan Amavi,1994.0,France,Defender
241231,Yoan Cardinale,1994.0,France,Goalkeeper
241307,Finn Porath,1997.0,Germany,Midfield
241325,Edwin Maanane,1995.0,France,Attack
241457,Derrick Luckassen,1995.0,Netherlands,Defender
241481,Jaïro Riedewald,1996.0,Netherlands,Midfield
241527,Federico Bonazzoli,1997.0,Italy,Attack
241641,Bernardo Silva,1994.0,Portugal,Midfield
241889,Antonio Barreca,1995.0,Italy,Defender
242078,Ales Mateju,1996.0,Czech Republic,Defender
242086,Patrik Schick,1996.0,Czech Republic,Attack
242235,Elia Bruzzi,1995.0,Italy,Attack
242273,Pedro Chirivella,1997.0,Spain,Midfield
242295,Álex Mula,1996.0,Spain,Attack
242301,Miquel Parera,1996.0,Spain,Goalkeeper
242359,Juan Musso,1994.0,Argentina,Goalkeeper
242497,Pere Pons,1993.0,Spain,Midfield
242532,Rober Ibáñez,1993.0,Spain,Attack
242548,Fede Cartabia,1993.0,Argentina,Attack
242606,Josh Cullen,1996.0,Ireland,Midfield
242631,Alex Iwobi,1996.0,Nigeria,Attack
242638,Efthymios Koulouris,1996.0,Greece,Attack
242813,Filip Jagiełło,1997.0,Poland,Midfield
242827,Samu Martínez,1994.0,Spain,Midfield
242940,Edoardo Goldaniga,1993.0,Italy,Defender
242965,Mamadou Tounkara,1996.0,Senegal,Attack
243028,Jan Bednarek,1996.0,Poland,Defender
243188,László Bénes,1997.0,Slovakia,Midfield
243225,Samuel Mráz,1997.0,Slovakia,Attack
243239,Nikolas Spalek,1997.0,Slovakia,Attack
243541,Deyverson,1991.0,Brazil,Attack
243589,Josh Onomah,1997.0,England,Midfield
243606,Anastasios Donis,1996.0,Greece,Attack
243714,Kingsley Coman,1996.0,France,Attack
243725,Olivier Kemen,1996.0,Cameroon,Midfield
243737,Roli Pereira de Sa,1996.0,France,Midfield
244061,Lorenzo Del Pinto,1990.0,Italy,Midfield
244125,Hiram Boateng,1996.0,England,Midfield
244130,Sullay Kaikai,1995.0,Sierra Leone,Attack
244192,Pierluigi Gollini,1995.0,Italy,Goalkeeper
244275,Gabriel Barbosa,1996.0,Brazil,Attack
244927,Accursio Bentivegna,1996.0,Italy,Attack
244940,Salih Özcan,1998.0,Türkiye,Midfield
245014,Enis Bardhi,1995.0,North Macedonia,Midfield
245030,Milan Gajic,1996.0,Serbia,Defender
245034,Jon Gorenc Stankovic,1996.0,Slovenia,Midfield
245048,Vasyl Kravets,1997.0,Ukraine,Defender
245056,Saša Lukić,1996.0,Serbia,Midfield
245072,Stipe Perica,1995.0,Croatia,Attack
245078,Nemanja Radonjic,1996.0,Serbia,Attack
245083,Jan Repas,1997.0,Slovenia,Midfield
245134,N'Diaye Djiby,1994.0,Senegal,Midfield
245537,Nabil Bentaleb,1994.0,Algeria,Midfield
245744,Takuma Asano,1994.0,Japan,Attack
245805,Izzy Brown,1997.0,England,Attack
245893,Matt Miazga,1995.0,United States,Defender
246277,Burgui,1993.0,Spain,Attack
246291,Diego Llorente,1993.0,Spain,Defender
246579,Bartosz Kapustka,1996.0,Poland,Midfield
246877,Rachid Aït-Atmane,1993.0,Algeria,Midfield
246968,Ayoze Pérez,1993.0,Spain,Attack
247189,Mohammed Fatau,1992.0,Ghana,Midfield
247250,Rubén Alcaraz,1991.0,Spain,Midfield
247300,Anthony Walongwa,1993.0,DR Congo,Defender
247377,Kevin Bonifazi,1996.0,Italy,Defender
247380,Arianit Ferati,1997.0,Kosovo,Midfield
247459,Chadrac Akolo,1995.0,DR Congo,Attack
247555,Edimilson Fernandes,1996.0,Switzerland,Midfield
247647,Ryan Seager,1996.0,England,Attack
247661,Gideon Jung,1994.0,Germany,Defender
248045,Duncan Watmore,1994.0,England,Attack
248054,Christopher Martins,1997.0,Luxembourg,Midfield
248213,Jonathan Bijimine,1994.0,DR Congo,Defender
248330,Chema Rodríguez,1992.0,Spain,Defender
248333,Simone Rosso,1995.0,Italy,Attack
248732,Paweł Dawidowicz,1995.0,Poland,Defender
248738,Sergio Herrera,1993.0,Spain,Goalkeeper
248999,Lucas Höler,1994.0,Germany,Attack
249089,Lewis Cook,1997.0,England,Midfield
249126,Harry Winks,1996.0,England,Midfield
249157,Fredrik Jensen,1997.0,Finland,Midfield
249303,Dennis Eckert Ayensa,1997.0,Iran,Attack
249356,Jack Stacey,1996.0,England,Defender
249459,Tarsi Aguado,1994.0,Spain,Midfield
249513,Diego Rico,1993.0,Spain,Defender
249552,Senna Miangue,1997.0,Belgium,Defender
249565,Youri Tielemans,1997.0,Belgium,Midfield
249636,Gautier Lloris,1995.0,France,Defender
249730,Guillermo Maripán,1994.0,Chile,Defender
249952,Berkay Özcan,1998.0,Türkiye,Midfield
250010,Bruno Nazário,1995.0,Brazil,Midfield
250013,Angelo Fulgini,1996.0,New Caledonia,Midfield
250030,Robin Maulun,1996.0,France,Midfield
250426,Adam Armstrong,1997.0,England,Attack
250431,Jamie Sterry,1995.0,England,Defender
250478,Matt Targett,1995.0,England,Defender
250779,Brendan Chardonnet,1994.0,France,Defender
250844,Alexander Djiku,1994.0,Ghana,Defender
250845,José María Giménez,1995.0,Uruguay,Defender
250937,Gabriele Marchegiani,1996.0,Italy,Goalkeeper
251058,James Weir,1995.0,England,Midfield
251075,Zeki Çelik,1997.0,Türkiye,Defender
251106,Enes Ünal,1997.0,Türkiye,Attack
251289,Jordan Lyden,1996.0,Australia,Midfield
251295,Dzenis Burnic,1998.0,Bosnia-Herzegovina,Midfield
251302,Niklas Dorsch,1998.0,Germany,Midfield
251303,Johannes Eggestein,1998.0,Germany,Attack
251309,Dennis Geiger,1998.0,Germany,Midfield
251664,Ivan Toney,1996.0,England,Attack
251680,Brandon Thomas,1995.0,Spain,Attack
251845,Sergi Canós,1997.0,Spain,Attack
251846,David Carmona,1997.0,Spain,Defender
251848,Iñigo Córdoba,1997.0,Spain,Attack
251876,Pablo Maffeo,1997.0,Argentina,Defender
251878,Aarón Martín,1997.0,Spain,Defender
251883,Gaspar Panadero,1997.0,Spain,Attack
251888,Mario Rodríguez,1997.0,Spain,Attack
251892,Juan Soriano,1997.0,Spain,Goalkeeper
251896,Jesús Vallejo,1997.0,Spain,Defender
251897,Asier Villalibre,1997.0,Spain,Attack
252345,Ken Sema,1993.0,Sweden,Defender
252641,Pione Sisto,1995.0,Denmark,Attack
252677,José Luis Morales,1987.0,Spain,Attack
252688,Carlos Selfa,1992.0,Spain,Midfield
252755,Richairo Zivkovic,1996.0,Curacao,Attack
252767,Ivaylo Chochev,1993.0,Bulgaria,Midfield
252779,Matthias Llambrich,1993.0,France,Midfield
253125,Joao Rodríguez,1996.0,Colombia,Attack
253267,Hachim Mastour,1998.0,Morocco,Midfield
253316,Lebogang Phiri,1994.0,South Africa,Midfield
253341,Rob Holding,1995.0,England,Defender
253677,Tyrone Mings,1993.0,England,Defender
253765,Wesley Hoedt,1994.0,Netherlands,Defender
253839,Álvaro Medrán,1994.0,Spain,Midfield
253842,Adama Niane,1993.0,Mali,Attack
253857,Alessandro Piu,1996.0,Italy,Attack
253892,Ian González,1993.0,Spain,Attack
254039,José Antonio Caro,1993.0,Spain,Defender
254290,Raphael Dwamena,1995.0,Ghana,Attack
254358,Johann Obiang,1993.0,Gabon,Defender
254476,Aldo One,1995.0,Cameroon,Defender
254934,Jamilu Collins,1994.0,Nigeria,Defender
255220,Romain Philippoteaux,1988.0,France,Midfield
255284,Álex Granell,1988.0,Spain,Midfield
255294,Florian Kastenmeier,1997.0,Germany,Goalkeeper
255322,Josip Posavec,1996.0,Croatia,Goalkeeper
255473,Samuel Gustafson,1995.0,Sweden,Midfield
255488,Yeray Álvarez,1995.0,Spain,Defender
255493,Imanol Corral,1994.0,Spain,Defender
255501,Iñigo Lekue,1993.0,Spain,Defender
255508,Iñaki Williams,1994.0,Ghana,Attack
255653,Santi Mina,1995.0,Spain,Attack
255744,Samir Caetano,1994.0,Brazil,Defender
255755,Alex Telles,1992.0,Brazil,Defender
255901,Rodrigo De Paul,1994.0,Argentina,Midfield
255916,DeAndre Yedlin,1993.0,United States,Defender
255930,Aristote N'Dongala,1994.0,DR Congo,Attack
255942,Nicolò Barella,1997.0,Italy,Midfield
255984,André Auras,1991.0,France,Midfield
255995,Mario González,1996.0,Spain,Attack
256008,Facundo Lescano,1996.0,Argentina,Attack
256120,Wilfrid Kaptoum,1996.0,Cameroon,Midfield
256178,Joe Gomez,1997.0,England,Defender
256339,Emil Audero,1997.0,Indonesia,Goalkeeper
256358,Bruno Petkovic,1994.0,Croatia,Attack
256361,Daniele Verde,1996.0,Italy,Attack
256429,Sergi Guardiola,1991.0,Spain,Attack
256448,Gianluca Mancini,1996.0,Italy,Defender
256567,Aleksandar Jovanovic,1992.0,Serbia,Goalkeeper
256678,Filippo Romagna,1997.0,Italy,Defender
256680,Juanpi,1994.0,Venezuela,Midfield
256866,Carlos Salcedo,1993.0,Mexico,Defender
256902,Modou Diagne,1994.0,Senegal,Defender
256977,Daniel Podence,1995.0,Portugal,Attack
256996,Guido Guerrieri,1996.0,Italy,Goalkeeper
257062,Álvaro García,1992.0,Spain,Attack
257118,Michele Rocca,1996.0,Italy,Midfield
257376,Domingos Duarte,1995.0,Portugal,Defender
257448,Gelson Martins,1995.0,Portugal,Attack
257459,Wallyson,1994.0,Brazil,Midfield
257462,Luka Jović,1997.0,Serbia,Attack
257474,Vanja Milinković-Savić,1997.0,Serbia,Goalkeeper
257660,Marco Festa,1992.0,Italy,Goalkeeper
257732,Amir Rrahmani,1994.0,Kosovo,Defender
257814,Gregor Kobel,1997.0,Switzerland,Goalkeeper
257831,Andrea Mancini,1996.0,Italy,Attack
257851,Rúben Vezo,1994.0,Portugal,Defender
257968,Tommy Robson,1995.0,England,Defender
258011,Xande Silva,1997.0,Portugal,Attack
258027,Renato Sanches,1997.0,Portugal,Midfield
258188,Rolando Aarons,1995.0,,Attack
258216,Kasey Palmer,1996.0,Jamaica,Midfield
258254,Jemerson,1992.0,Brazil,Defender
258374,Vinícius Araújo,1993.0,Brazil,Attack
258482,Boris Radunović,1996.0,Serbia,Goalkeeper
258519,Hidde ter Avest,1997.0,Netherlands,Defender
258879,Cameron Borthwick-Jackson,1997.0,England,Defender
258883,Jonjoe Kenny,1997.0,England,Defender
258886,Demetri Mitchell,1997.0,,Defender
258889,Dominic Solanke,1997.0,England,Attack
258912,Luke Amos,1997.0,England,Midfield
258916,Kieran Dowell,1997.0,England,Midfield
258917,Mandela Egbo,1997.0,England,Defender
258919,Dean Henderson,1997.0,England,Goalkeeper
258923,Marcus Rashford,1997.0,England,Attack
258924,Jordan Rossiter,1997.0,England,Midfield
259025,Umut Bozok,1996.0,Türkiye,Attack
259350,Chang-hoon Kwon,1994.0,"Korea, South",Attack
259930,Gabriel Fernández,1994.0,Uruguay,Attack
259953,Rade Krunic,1993.0,Bosnia-Herzegovina,Midfield
260053,Jiri Pavlenka,1992.0,Czech Republic,Goalkeeper
260166,Ui-jo Hwang,1992.0,"Korea, South",Midfield
260230,Moi Delgado,1994.0,Spain,Defender
260655,Eduard Löwen,1997.0,Germany,Midfield
260806,Isaac Mbenza,1996.0,Belgium,Attack
260827,Joachim Andersen,1996.0,Denmark,Defender
261095,Sauli Väisänen,1994.0,Finland,Defender
261155,Adam Zrelak,1994.0,Slovakia,Attack
261357,Cameron Brannagan,1996.0,England,Midfield
261406,Seung-woo Ryu,1993.0,"Korea, South",Attack
261502,Paulino de la Fuente,1997.0,Spain,Attack
261504,Aleix García,1997.0,Spain,Midfield
261611,Ali Adnan,1993.0,Iraq,Defender
261738,Joseph Dodoo,1995.0,England,Attack
261905,Suat Serdar,1997.0,Germany,Midfield
261927,Ricardo Horta,1994.0,Portugal,Attack
262117,Cristian Ganea,1992.0,Romania,Defender
262226,Timothy Castagne,1995.0,Belgium,Defender
262365,Antonio Puertas,1992.0,Spain,Attack
262391,Lluís López,1997.0,Spain,Defender
262396,Unai Simón,1997.0,Spain,Goalkeeper
262523,Davide Calabria,1996.0,Italy,Defender
262545,Connor Randall,1995.0,England,Defender
262597,Ebenezer Ofori,1995.0,Ghana,Midfield
262608,Adama Traoré,1995.0,Mali,Midfield
262689,Uche Agbo,1995.0,Nigeria,Midfield
262939,Johan Mojica,1992.0,Colombia,Defender
262980,Jefferson Lerma,1994.0,Colombia,Midfield
263027,Alexis Zapata,1995.0,Colombia,Midfield
263183,Roger Assalé,1993.0,Cote d'Ivoire,Attack
263214,Isi Gómez,1995.0,Spain,Midfield
263236,Kevin Danso,1998.0,Austria,Defender
263267,Riad Bajic,1994.0,Bosnia-Herzegovina,Attack
263294,Serge N'Guessan,1994.0,Cote d'Ivoire,Midfield
263361,Maximilian Wöber,1998.0,Austria,Defender
263482,Michael Olunga,1994.0,Kenya,Attack
263627,Carlos Vigaray,1994.0,Spain,Defender
263685,Kazuki Nagasawa,1991.0,Japan,Midfield
263727,Joan Jordán,1994.0,Spain,Midfield
263801,Kasim Adams,1995.0,Ghana,Defender
263843,Matías Nahuel,1996.0,Spain,Attack
263856,Víctor Camarasa,1994.0,Spain,Midfield
263860,Jason Remeseiro,1994.0,Spain,Attack
263918,Aleksandr Golovin,1996.0,Russia,Midfield
264046,Sulayman Marreh,1996.0,The Gambia,Midfield
264116,Gastón Pereiro,1995.0,Uruguay,Midfield
264140,Vukasin Jovanovic,1996.0,Serbia,Defender
264199,Reece Grego-Cox,1996.0,Ireland,Midfield
264220,Reece Burke,1996.0,England,Defender
264514,Luca Vido,1997.0,Italy,Attack
264567,Baptiste Guillaume,1995.0,Belgium,Attack
264956,Jean-Kévin Augustin,1997.0,France,Attack
265077,Luca Crosta,1998.0,Italy,Goalkeeper
265078,Patrick Cutrone,1998.0,Italy,Attack
265088,Manuel Locatelli,1998.0,Italy,Midfield
265132,Kevin Toner,1996.0,Ireland,Defender
265254,Vasilije Janjicic,1998.0,Switzerland,Midfield
265471,Matt Grimes,1995.0,England,Midfield
265504,Firmin Mubele,1994.0,DR Congo,Attack
265569,Youssef Aït Bennasser,1996.0,Morocco,Midfield
265763,Thierry Ambrose,1997.0,Guadeloupe,Attack
266302,Sergej Milinković-Savić,1995.0,Serbia,Midfield
266359,Benjamin Bourigeaud,1994.0,France,Midfield
266795,Gonzalo Escalante,1993.0,Argentina,Midfield
266807,Ángel Correa,1995.0,Argentina,Attack
267101,Davide Vitturini,1997.0,Italy,Defender
267420,Walter Montoya,1993.0,Argentina,Midfield
267676,Brian Fernández,1994.0,Argentina,Attack
268176,Sergi Palencia,1996.0,Spain,Defender
268178,Arkadiusz Reca,1995.0,Poland,Midfield
268426,Arnel Jakupovic,1998.0,Austria,Attack
268555,Harrison Manzala,1994.0,DR Congo,Attack
268670,Gerard Gumbau,1994.0,Spain,Midfield
268946,José Antonio Caro,1994.0,Spain,Goalkeeper
268949,Borja Lasso,1994.0,Spain,Midfield
268957,José Matos,1995.0,Spain,Defender
268958,Juan Muñoz,1995.0,Spain,Attack
269878,Marcus Ingvartsen,1996.0,Denmark,Attack
270051,Andrei Girotto,1992.0,Brazil,Defender
270188,Lucas Evangelista,1995.0,Brazil,Midfield
270393,Robert Skov,1996.0,Denmark,Midfield
270410,Ilias Hassani,1995.0,Algeria,Defender
270411,Saîf-Eddine Khaoui,1995.0,Tunisia,Midfield
270541,Serhou Guirassy,1996.0,Guinea,Attack
270646,Alexis Busin,1995.0,France,Attack
271256,Jhonder Cádiz,1995.0,Venezuela,Attack
271390,Joachim Eickmayer,1993.0,France,Midfield
271446,Kiu,1995.0,"Korea, South",Missing
271451,Dani Romera,1995.0,Spain,Attack
271455,Mihailo Ristic,1995.0,Serbia,Defender
271787,Deniz Hümmet,1996.0,Türkiye,Attack
271988,Borja Fernández,1995.0,Spain,Midfield
272261,Antonín Barák,1994.0,Czech Republic,Midfield
272278,Chris Führich,1998.0,Germany,Attack
272622,Issa Diop,1997.0,Morocco,Defender
272631,Arnaud Lusamba,1997.0,DR Congo,Midfield
272633,Alexis Mané,1997.0,France,Midfield
272636,Harold Moukoudi,1997.0,Cameroon,Defender
272640,Morgan Poaty,1997.0,Congo,Defender
272642,Allan Saint-Maximin,1997.0,France,Attack
272644,Jordan Tell,1997.0,Guadeloupe,Attack
272679,José Naranjo,1994.0,Spain,Attack
272812,Kingsley Ehizibue,1995.0,Netherlands,Defender
272999,Miguel Almirón,1994.0,Paraguay,Attack
273000,Júnior Alonso,1993.0,Paraguay,Defender
273132,Robin Gosens,1994.0,Germany,Defender
273152,Nemanja Maksimovic,1995.0,Serbia,Midfield
273236,Marlon,1995.0,Brazil,Defender
273438,Danilo Barbosa,1996.0,Brazil,Midfield
273773,Jonathan Benteke,1995.0,Belgium,Attack
273824,Ousman Manneh,1997.0,The Gambia,Attack
273980,David Ramírez,1993.0,Costa Rica,Attack
274347,Ivan Saponjic,1997.0,Serbia,Attack
274461,Felix Passlack,1998.0,Germany,Defender
274484,Youssouf Koné,1995.0,Mali,Defender
274571,Laurent Dos Santos,1993.0,France,Defender
274771,Asdrúbal Padrón,1991.0,Spain,Attack
274839,Wilfred Ndidi,1996.0,Nigeria,Midfield
274862,Moses Simon,1995.0,Nigeria,Attack
275028,Juan Rodríguez,1995.0,Spain,Defender
275249,Niklas Schmidt,1998.0,Germany,Midfield
275303,Hans Hateboer,1994.0,Netherlands,Defender
275361,Karim Azamoum,1990.0,France,Defender
275512,Emanuel Mammana,1996.0,Argentina,Defender
275682,Carlos Embalo,1994.0,Guinea-Bissau,Attack
276111,David Costas,1995.0,Spain,Defender
276255,Yacine Bammou,1991.0,Morocco,Attack
276768,Nolan Mbemba,1995.0,Congo,Midfield
276895,Steven Fortes,1992.0,Cape Verde,Defender
277033,David Brooks,1997.0,Wales,Attack
277093,Carlos Castro,1995.0,Spain,Attack
277111,Jorginho,1995.0,Guinea-Bissau,Attack
277114,Jason Denayer,1995.0,Belgium,Defender
277118,Manu García,1998.0,Spain,Midfield
277167,Gian Marco Ferrari,1992.0,Italy,Defender
277179,Angeliño,1997.0,Spain,Defender
277268,Alexis Araujo,1996.0,Portugal,Midfield
277335,Bruno Henrique,1989.0,Brazil,Midfield
277384,Martin Valjent,1995.0,Slovakia,Defender
277635,Rominigue Kouamé,1996.0,Mali,Midfield
278296,Antonio Raíllo,1991.0,Spain,Defender
278323,Alexander Fuchs,1997.0,Germany,Midfield
278332,Florian Neuhaus,1997.0,Germany,Midfield
278343,Felix Uduokhai,1997.0,Germany,Defender
278357,David Goldar,1994.0,Spain,Defender
278359,Borja Iglesias,1993.0,Spain,Attack
278531,Sebastiano Luperto,1996.0,Italy,Defender
278553,Dimitri Cavaré,1995.0,Guadeloupe,Defender
278578,Andrea Nalini,1990.0,Italy,Attack
278651,Gerard Valentín,1993.0,Spain,Attack
